Angiogenesis,Apoptosis,CellCycle,Differentiation,DNAdamage,DNArepair,EMT,Hypoxia,Inflammation,Invasion,Metastasis,Proliferation,Quiescence,Stemness
1.487437,1.0686561,-3.6379485,1.3409283,0.79388154,-1.9631405,-1.251801,1.1513839,-0.9269157,-2.9385195,-1.1905354,-0.7570148,-0.19295773,-2.4773393
1.4745109,1.3463538,-3.2687247,1.6931432,0.4962374,-2.2068748,-1.3858069,1.0379912,-1.4114286,-2.8319707,-0.79273593,-0.7570419,-0.14886892,-2.902989
1.466335,0.9427413,-3.5920014,1.5016832,0.68539345,-2.275444,-1.4630121,1.2649251,-1.1212527,-3.2079992,-0.90913045,-0.65150315,-0.80489755,-2.6316574
1.4384487,0.9731205,-3.5176833,1.4320817,0.7947421,-1.6479616,-1.018719,1.3933293,-0.97561926,-2.8093693,-1.1440712,-0.7911054,0.25236446,-2.4615529
1.1443973,1.225302,-3.9559562,1.4956204,0.69307077,-2.03571,-1.1548144,1.3395001,-1.1389047,-3.356543,-0.7591544,-0.62279516,-0.48515302,-2.2860239
1.73207,1.0231924,-3.5723438,1.2918279,0.5966758,-2.108587,-1.236354,1.2318522,-1.5169972,-3.2409952,-0.86064094,-0.67689174,-0.100965455,-2.6358316
1.1538523,1.2221657,-3.663092,1.1620394,0.43675172,-1.9055855,-1.4087437,1.1504563,-1.4123513,-2.6670647,-1.44529,-0.8364546,-0.49181408,-2.8764725
1.3468972,1.2135012,-3.193164,1.1619364,0.7174951,-1.8582721,-1.1139413,0.94668436,-0.98336214,-2.9439547,-1.3355101,-0.8603663,-0.43188322,-2.7477503
1.2903188,1.1758611,-3.589209,1.4460853,0.75743103,-1.9862957,-1.120396,1.1434104,-1.2838109,-3.0054038,-1.2010598,-0.95748043,-0.4504711,-2.533575
1.3831272,1.0272942,-3.360212,1.489929,0.75915986,-1.944598,-1.1225843,1.3002784,-0.8499054,-2.924204,-1.1390512,-0.29832295,-0.018374413,-2.505346
1.6781203,1.1389194,-3.4038172,1.6215255,0.44598103,-2.094909,-1.2855182,1.1868923,-1.2947644,-2.9693258,-1.0679132,-0.8358194,-0.14175616,-2.5413504
1.3955154,1.1989667,-3.6148093,1.3557265,0.5217492,-2.083139,-1.1483206,1.4875249,-1.1105918,-3.156725,-1.2015495,-0.86660236,-0.89965814,-2.5808625
1.6484948,1.2634976,-3.696554,1.5873271,0.4517184,-2.1714015,-1.3044628,1.3818356,-0.9686226,-3.1632855,-1.3191465,-0.7818411,-0.26508972,-2.6636024
1.0012645,0.8045268,-3.4746332,1.3120089,0.99088514,-2.0644314,-1.2735199,1.0953294,-1.1054596,-2.8121922,-0.92391974,-0.59773034,-0.61273617,-3.0547423
1.6396868,1.0871984,-3.5017805,1.3858143,0.38846856,-1.9917078,-1.4385912,1.3043102,-0.8899044,-2.986568,-1.2593058,-0.63827634,-0.3672251,-2.621153
1.6068035,1.0848796,-3.7135599,1.4266291,0.6625491,-2.0544245,-1.1944463,1.2640384,-1.2159207,-3.2543998,-1.0602963,-0.7813386,-0.49517155,-2.6172905
1.1124765,0.8687713,-3.1550014,1.5024586,0.5920041,-1.9414952,-1.3357592,1.1702225,-1.1293095,-2.7095613,-0.8967121,-0.6156655,-0.18404958,-2.3119283
1.494493,0.84521997,-3.6017373,1.7169862,0.31804562,-2.4144545,-1.3320369,1.0770341,-1.2386514,-2.7980964,-1.2105057,-0.97935754,-0.59823567,-2.6067288
1.9103777,1.285671,-3.4323232,1.5890607,0.41459864,-1.7769802,-1.1193069,1.2444861,-1.4035255,-2.7208807,-1.1991247,-0.6557867,-0.66629726,-2.4908304
1.6886222,0.9273149,-3.0350914,1.1346992,0.53626436,-1.9907191,-1.5029867,0.9494329,-0.9900021,-2.9210477,-0.83953375,-0.38133085,-0.44555056,-2.900098
1.4696927,1.1880187,-3.6053097,1.4689474,0.6403381,-2.17857,-1.4797591,1.1004065,-0.958069,-3.3349273,-1.2012204,-0.6174618,-0.6357482,-2.593036
1.5524204,1.2221274,-3.5941956,1.3768672,0.5534308,-1.894248,-1.4213665,1.3152993,-0.6756387,-2.8245292,-1.0248096,-0.52588403,-0.294039,-2.7085521
1.1870844,1.4100769,-3.9397032,1.1730655,0.27625048,-2.07351,-1.109032,1.2691653,-0.82122463,-2.5838025,-1.0703064,-0.7085814,-0.66355085,-2.7005413
1.4850919,1.1027561,-3.7320285,1.7882681,0.53427935,-2.2802894,-1.3718168,1.1174897,-1.200804,-2.906975,-1.3960193,-0.65310687,-0.122492746,-2.7748108
1.5894762,1.2772615,-3.4372692,1.0337186,0.63840026,-1.8500185,-1.2313582,1.1640569,-1.2565567,-3.2195916,-1.2080503,-0.7579017,-0.4374516,-2.683314
1.2531804,0.9608992,-3.3592181,1.626519,0.66818094,-1.9370072,-1.3689542,1.4505264,-0.6794495,-2.938997,-1.0851774,-0.62983185,-0.5028861,-2.6831183
1.4907346,1.0201548,-3.6272817,1.523586,0.6288737,-1.7808914,-1.155064,1.4059469,-0.83014345,-3.094952,-1.1135904,-0.62070274,-0.20737746,-2.4788783
1.6687053,1.3287368,-3.7761335,1.4307294,0.6599738,-1.7784917,-1.2982409,1.4282032,-0.867399,-3.0650413,-1.4137205,-0.66254956,-0.06673381,-2.5215082
1.4832066,1.2953153,-3.5270321,1.4615502,0.672405,-1.8606179,-1.246752,1.3898506,-1.1503042,-3.153645,-1.1635284,-0.7103547,-0.19157457,-2.5216982
1.4668818,0.9577709,-3.7165658,1.4979515,0.69901425,-1.8123021,-1.2549515,1.1736377,-0.86347944,-2.7798831,-1.1071242,-0.6651005,-0.10820302,-2.5806592
1.370294,1.2299784,-3.5274515,1.6930653,0.7732338,-1.6223376,-1.1957898,1.2961779,-1.1196771,-2.8654335,-1.2691314,-0.6183646,-0.02791363,-2.5227978
1.3479424,1.1262779,-3.0708978,1.4345504,0.8013869,-1.6928625,-0.9703625,1.0819542,-1.2592441,-2.7143023,-1.0706445,-0.6015672,-0.17449468,-2.515997
1.4036027,1.2220916,-3.5798404,1.2376952,0.6525886,-1.8069384,-1.2471497,1.4258093,-1.2123202,-3.0086524,-1.1529411,-0.69408214,-0.19265857,-2.421799
1.7399452,1.383439,-3.4919493,1.4688121,0.6697572,-1.782002,-1.409291,1.2188492,-1.0662581,-2.574247,-1.1479733,-0.7323936,-0.15215655,-2.642241
1.4955525,1.1856575,-3.4107966,1.5094244,0.54783034,-1.986676,-1.1778852,1.242052,-1.0270405,-2.8912513,-1.296302,-0.61092854,-0.035449043,-2.495075
1.4852853,1.1972221,-3.6697772,1.3696749,0.6360179,-1.6454227,-1.174834,1.3793312,-0.78867376,-2.9891205,-1.2904526,-0.609582,-0.040659167,-2.5336382
1.4276382,1.0789517,-3.6344047,1.3344764,0.58505106,-2.029307,-1.4444358,1.3987403,-0.7874058,-2.80265,-1.1669567,-0.6491841,-0.41413704,-2.3414526
1.7572972,1.8980285,-3.7102132,0.6606474,1.0472544,-2.2524698,-1.3544363,1.3453275,-0.8022099,-2.906941,-1.3784611,-1.0313047,-0.4332934,-2.2519
1.4325209,1.304535,-3.5052025,1.2511117,0.5868085,-1.622818,-0.9564529,1.3141739,-0.94287133,-2.8976107,-1.3675181,-0.6117649,-0.103802934,-2.4068713
1.5707111,1.2172393,-3.5850635,1.2250818,0.6798712,-1.9308665,-1.2095188,1.242236,-1.1695732,-3.0360556,-1.0634428,-0.70727664,-0.47327578,-2.4896915
1.215269,1.1746311,-3.5978901,1.3170115,0.5075095,-1.8674376,-1.1427715,1.3979977,-0.8912733,-2.7742786,-1.1054153,-0.6545438,-0.23549715,-2.4047105
1.5812341,1.3229468,-3.4623137,1.3605416,0.59219426,-1.7782819,-1.3031067,1.406307,-0.79432327,-3.0916464,-1.4520011,-0.634786,-0.31201956,-2.6369517
1.7896694,1.3174138,-3.561319,1.3671688,0.684533,-2.0024955,-1.3888955,1.0643418,-1.0029516,-3.1474144,-0.98486453,-0.8282439,-0.6126663,-2.4260736
1.3804024,1.0262587,-3.287515,1.3737938,0.600366,-2.2325654,-1.3346289,0.84852314,-1.0562493,-2.6330557,-1.2344509,-0.50009924,-0.7765043,-2.8602083
1.4912875,1.3528527,-3.537392,1.2420558,0.7753589,-1.7854924,-1.1001906,1.3447316,-0.8046545,-3.065513,-1.2516026,-0.49591133,-0.15755786,-2.3249133
1.0942936,1.3682781,-3.6037874,1.2019153,1.0267311,-2.1779068,-1.2159585,1.2367004,-1.3872386,-2.7985747,-1.1121112,-0.69823784,-0.25784123,-2.6287246
1.3431629,1.2021507,-3.424376,1.4152596,0.6029208,-1.7762008,-1.1066982,1.210156,-0.85007215,-2.9863453,-1.1483144,-0.84366,-0.4008934,-2.463396
1.5645685,1.4268816,-3.5542576,1.2424076,0.5788308,-1.8044052,-1.405062,1.2923242,-0.98312086,-2.9213276,-1.3092097,-0.87373555,-0.48861593,-2.6522825
1.5557224,1.1225116,-3.5488234,1.3047287,0.59254205,-2.0381713,-1.0547757,1.0873214,-1.0232036,-2.927933,-1.2746316,-0.5109279,-0.31288323,-2.383604
1.7205412,1.0165685,-3.5603201,2.1354427,0.2916478,-2.1401582,-1.538498,0.8909966,-1.1542366,-2.942782,-0.62625104,-0.6048621,0.073197536,-2.2819233
1.4831151,1.2579341,-3.430559,1.3351382,0.59927547,-1.9478552,-1.2010151,1.3434774,-0.91201484,-2.8261688,-1.2012025,-0.5624412,0.06173499,-2.4810264
1.1611364,1.0322999,-3.8959427,1.4116179,1.3904583,-1.7618585,-1.2036382,1.2390174,-1.2340758,-2.8215697,-1.1641545,-0.5952542,0.2158232,-2.549301
1.4895489,1.1322974,-3.3772256,0.9681225,0.55990654,-2.1772091,-1.1163105,1.1419766,-1.3097478,-2.7875984,-0.88163835,-0.71249807,0.068468384,-2.3476114
1.4908609,1.0084176,-3.686916,1.2160946,0.83326155,-1.8900118,-1.2918319,1.3597716,-1.2760051,-3.008755,-1.1727993,-0.9034589,-0.3269054,-2.5546463
1.4915314,1.2165939,-3.5683959,1.2766825,0.5412058,-1.9523959,-1.0816076,1.4711516,-0.7900604,-2.9311733,-1.2317296,-0.44439414,-0.30946213,-2.4102092
1.1708004,0.8308409,-3.6047633,1.4831723,0.7920782,-1.589824,-1.168398,1.2304215,-1.2302518,-3.3762562,-1.0343933,-0.8819876,-0.32260424,-2.5353494
1.307249,1.1137992,-3.5044324,1.4661752,0.6556259,-1.818409,-1.115273,1.3547177,-0.9153376,-3.0320904,-1.2296565,-0.64825,-0.36532417,-2.5934076
1.5416517,1.4059676,-3.5645797,1.1806531,0.8344524,-2.0250704,-1.2366449,1.1626198,-1.0027258,-3.357816,-1.1615576,-0.6557912,-0.19401035,-2.426097
2.2006192,0.8112333,-3.4178834,1.5858613,0.97894436,-1.973557,-1.0041263,0.9039485,-1.5123956,-2.8184302,-1.1535419,-0.27427104,0.049701102,-2.7464826
1.4366006,1.1897813,-3.6928694,1.485806,0.5144197,-1.9638019,-1.5458654,1.4898909,-0.62696755,-2.9207017,-1.0812708,-0.6151772,-0.48695976,-2.4933178
1.1178876,0.856032,-3.8582058,1.4987144,0.6786887,-1.8943617,-1.1689271,1.1801438,-1.6560154,-3.1361814,-1.230659,-0.7164793,-0.288949,-2.4300454
1.805769,1.2382729,-3.4729245,1.245296,0.5118924,-1.950783,-1.3783838,1.4056624,-1.2050432,-3.0070639,-1.2096225,-0.4684121,-0.18510816,-2.49369
1.3823456,0.902978,-3.714525,1.7782359,0.7299337,-1.8318548,-1.0305805,1.1869035,-1.1733686,-3.2856753,-1.158949,-0.8118499,-0.6944647,-2.5327952
1.406208,1.1877892,-3.6584578,1.8060745,0.6885528,-2.1916978,-1.5499074,1.0530592,-0.82574165,-2.9440875,-0.9332016,-0.7391274,-0.40111515,-2.5324788
1.4723823,1.2732337,-3.6587193,1.2305006,0.71546793,-2.0550115,-1.1463982,1.3975354,-1.0361189,-3.0026283,-1.082422,-0.8067729,-0.23272017,-2.4645267
1.3400614,1.0614188,-3.5481083,1.7860229,0.9049624,-1.9566538,-1.4772606,1.1612521,-1.1104947,-3.1522799,-1.0059451,-0.79804295,-0.3381281,-2.5076842
1.587776,1.179678,-3.5870693,1.4435948,0.719112,-1.9574525,-1.1877439,1.3413333,-0.8304763,-2.854937,-1.245604,-0.7335841,-0.31853077,-2.5578983
1.4369258,1.030563,-3.5059724,1.4152099,0.6923521,-1.9782848,-1.4084609,1.466427,-1.0534418,-2.8849478,-1.0180675,-0.73152345,-0.6128101,-2.5514867
1.53576,1.3262132,-3.649772,1.3014699,0.63414073,-1.7916934,-1.3647974,1.4438701,-0.88939244,-2.9968596,-1.3763266,-0.63410354,-0.2870996,-2.5645535
1.4915589,1.3501867,-3.4611294,1.4445745,0.68021995,-1.8368423,-1.2918384,1.2693263,-0.87867093,-2.8969812,-1.2961814,-0.5477319,-0.3327967,-2.5899494
1.3139409,1.3448619,-3.5014818,0.89551604,0.62457144,-1.9320078,-1.1074702,1.3261296,-0.95179766,-2.8779085,-1.268484,-0.66203076,-0.27430922,-2.5445309
1.388989,1.2178712,-3.30282,1.0595416,0.80143887,-1.8283553,-1.350971,1.1113118,-0.847864,-2.862991,-1.4635442,-0.5400605,-0.1687435,-2.6116235
1.4068308,1.0021389,-3.5291967,1.3755544,0.72937816,-1.7233682,-1.0998039,1.2700769,-1.1097835,-3.0043123,-1.054413,-0.7849485,-0.092250004,-2.3730316
1.6955334,1.2098148,-3.7694075,1.4026449,0.57782114,-1.8267279,-1.2266619,1.4255407,-0.9805574,-2.8830252,-1.1823916,-0.96427315,-0.1970653,-2.4389796
1.4017973,1.3078405,-3.7621224,1.7403579,0.5772907,-2.080831,-1.4255205,1.4083884,-0.9378415,-3.187148,-1.2783256,-0.6654807,-0.24574849,-2.8946817
1.5240765,1.1755358,-3.6580815,1.4262165,0.6389833,-2.1516063,-1.4287195,1.2772148,-0.9653898,-2.9236805,-1.1293931,-0.8533658,-0.54332495,-2.6784585
1.5046,1.4194477,-3.6138878,1.3048521,0.55717367,-1.8941126,-1.128436,1.3536701,-0.75347525,-3.1505811,-1.4247369,-0.66265655,-0.39014822,-2.5971773
1.6323935,0.9722907,-3.4791996,1.4132777,0.5913333,-1.8431394,-1.2065545,1.3287997,-1.2283635,-3.1660206,-1.006731,-0.54758805,-0.32626122,-2.3963766
1.3594154,1.0938982,-3.074082,1.9370866,0.36148322,-2.1109517,-1.1554697,1.129914,-1.4246664,-2.967757,-0.97726357,-0.90316784,-0.89422095,-2.6624691
1.4314166,1.2150506,-3.7176309,1.5094374,0.79086995,-2.2020385,-1.2868342,1.3466679,-1.2677991,-3.1372132,-1.0383201,-0.8149811,-0.6777146,-2.7693808
1.2487489,1.1407764,-3.7096183,1.5996095,0.77220935,-1.9319906,-1.1118835,1.3615512,-1.140423,-3.2021253,-1.446396,-0.6639737,-0.5744588,-2.6428187
1.4609027,0.9517797,-3.3382149,1.4770616,0.5333217,-2.3373048,-1.3972447,1.1345063,-1.3329536,-2.9201996,-1.0699685,-0.54942954,-0.60130626,-2.7391336
1.6765091,1.2085068,-3.7525356,1.2100343,0.59800833,-1.857261,-1.1298877,1.2899996,-0.9302464,-2.938691,-1.5668576,-0.8681717,-0.16547039,-2.548126
1.1742239,1.302748,-3.355334,1.4947687,0.8394637,-1.5933175,-0.895868,1.2653137,-1.0786695,-2.9173243,-1.2316244,-0.5637655,-0.23852715,-2.5612013
1.3660816,1.1549009,-3.6766138,1.4299209,0.90418696,-1.8754885,-1.300249,1.4375466,-0.9545272,-3.0791433,-1.2701098,-0.60130477,-0.26260284,-2.5306568
1.3736993,1.0695912,-3.3896725,1.540131,0.42037976,-1.729109,-1.244829,1.1543697,-0.8447807,-2.8502505,-1.0958434,-0.4397853,-0.1717142,-2.4041433
1.5599418,1.1559266,-3.5855918,1.4458262,0.68807375,-1.9605474,-1.1912804,1.0074797,-1.1507761,-2.833167,-1.2539024,-0.62571275,-0.26382592,-2.4938767
1.9504571,1.0652437,-4.005778,1.1473253,0.10751709,-2.376225,-1.3701193,1.2867459,-0.97267157,-3.2196164,-1.2732067,-0.6055388,-0.7260155,-2.5055346
1.6224487,1.1721139,-3.7680259,1.5648174,0.49932766,-2.0489826,-1.2633197,1.4370966,-1.0469341,-2.9936073,-1.1974685,-0.40196046,-0.5375619,-2.485159
1.4561001,1.1741482,-3.5363345,1.6575862,0.78486156,-1.954423,-1.2006528,1.3208897,-0.92931646,-3.1277614,-1.3122729,-0.5124065,-0.12152821,-2.4948335
1.4509833,1.1318415,-3.6767983,1.3916436,0.473715,-2.0600865,-1.1597826,1.3267047,-0.87741834,-2.806881,-1.177962,-0.7210551,-0.4109084,-2.7543163
1.4778464,1.2452328,-3.6127002,1.6171876,0.48656785,-1.980484,-1.227162,1.429391,-1.0624332,-3.0902936,-1.2697543,-0.61521024,-0.04310354,-2.3990333
1.3600492,1.2459258,-3.3931541,1.3723358,0.65391016,-1.8939109,-1.24864,1.4161143,-1.0501747,-2.8697903,-1.1974417,-0.50679255,-0.49546242,-2.6799426
1.4031385,0.91771674,-3.7144165,1.5361518,0.6278002,-1.904711,-1.0922464,1.2436508,-1.1504326,-2.8001757,-1.1864271,-0.81704754,-0.103333354,-2.3041368
1.6160754,1.1301489,-3.5733614,1.1269249,0.6496034,-2.0494523,-1.2321213,1.3978629,-0.9539097,-3.068281,-1.1865485,-0.4946758,-0.67644763,-2.6591537
1.4283465,1.3512865,-3.3967447,1.3583661,0.79344976,-2.0700488,-1.4620649,1.005251,-0.9814814,-2.9063282,-1.2051629,-0.8906181,-0.23522297,-2.4431384
1.2291584,1.0310497,-3.7544844,1.0524051,0.8272375,-1.9826417,-0.9933528,1.4307796,-1.0060747,-2.7211487,-1.1791174,-0.7691943,-0.12234433,-2.574669
1.578303,1.2777627,-3.5454948,1.4366857,0.9582212,-2.0740988,-1.4856776,1.429168,-1.3183535,-3.084081,-1.2443404,-0.6744684,-0.7292967,-2.7377794
1.7175741,1.3271877,-3.5149698,1.8301574,0.5338325,-2.154046,-1.3923303,1.1872281,-1.1982317,-3.4114547,-1.3251374,-0.4362707,-0.19900998,-2.6523468
1.5245354,0.8602305,-3.5698943,1.2823416,0.5206199,-1.920156,-1.2664932,1.1819842,-1.1220108,-2.835265,-1.1178564,-0.63330644,-0.24865603,-2.457823
1.4798203,1.344337,-3.2758667,1.3771675,0.9026269,-2.4327238,-1.08931,1.3640411,-1.3775731,-3.291706,-0.9939434,-0.5849015,-0.3320691,-2.56936
1.4832598,1.4140635,-3.7372172,1.4594015,0.66784203,-2.0851388,-1.6445984,1.4107542,-0.93033826,-3.1473806,-1.144055,-0.53218293,-0.7715376,-3.0929477
1.6923555,0.9450694,-3.665996,1.5584854,0.7621684,-2.0048506,-1.2420748,1.3232813,-1.0490687,-3.044475,-1.3161572,-0.48193392,-0.14850031,-2.6009502
1.4600157,0.98026127,-3.4132128,1.1929886,0.62149423,-1.7135313,-1.267861,1.341312,-1.1183026,-2.8308873,-1.2083678,-0.6728343,-0.30954483,-2.5082173
1.7086779,0.9781335,-3.6564186,1.0767134,0.7327348,-2.3191614,-1.223666,0.8727417,-0.9246298,-2.938909,-1.3902261,-0.982382,-0.32688797,-2.5237875
1.4283333,1.1512481,-3.5404556,1.3641982,0.71254134,-1.7991858,-1.0865216,1.5031121,-1.3322616,-2.9164531,-1.1146512,-0.5343105,-0.25330064,-2.3482163
1.446671,1.0884093,-3.4793642,1.5311234,0.63381666,-2.135983,-1.5170541,1.255478,-1.0912342,-2.989566,-1.157434,-0.61693317,-0.6200754,-2.8779538
1.5355729,1.0076265,-3.488098,1.4890709,0.6460202,-2.2636821,-1.079522,1.2668114,-0.45761192,-2.5526602,-1.0136313,-0.7223678,-0.498097,-2.4739702
1.4019209,1.1159214,-3.44105,1.5803117,0.4691804,-1.9951024,-1.0919073,1.3515459,-1.3178886,-3.1208308,-1.1458185,-0.60158676,-0.24631914,-2.4793298
1.6973883,1.4011369,-3.7550178,1.6589684,0.60342395,-2.1728375,-0.71451896,1.2783386,-1.5279568,-3.4309452,-1.1328912,-0.66425073,-0.26097736,-2.695519
1.5349797,0.9103065,-3.8333907,1.7185092,0.66618806,-2.0404289,-1.1023506,1.2105129,-1.3388195,-2.9580793,-1.2500714,-0.4384946,-0.112336576,-2.647999
1.4801521,1.276593,-3.6659746,1.2906992,0.6215568,-1.910265,-1.121245,1.4388356,-0.92378527,-2.875397,-1.119671,-0.7149007,-0.27742517,-2.587316
1.4084076,1.032149,-3.5712657,1.8601357,0.58819324,-1.9790955,-1.121256,1.155667,-1.0402957,-3.1457162,-0.9626272,-0.5785528,-0.20374283,-2.4049525
1.1240294,1.1802354,-3.605781,1.6641594,0.6445552,-2.1100078,-1.183678,1.2593323,-1.4379686,-3.1165519,-1.1780403,-0.9688863,-0.52719223,-2.5942361
1.7006887,1.1848702,-3.2990077,1.3381972,0.8743315,-1.6462812,-1.206573,1.309313,-0.69256943,-2.9369335,-1.3892465,-0.7506294,0.23240055,-2.333236
1.2658551,0.99322766,-3.464706,1.405432,0.5647483,-1.855176,-1.1501772,1.4080986,-0.98341113,-3.0148518,-1.2009798,-0.57368445,-0.22848037,-2.5125055
1.458738,1.2724873,-3.6057534,1.6209611,0.5736202,-1.7867551,-1.1813854,1.3502315,-1.1802965,-3.024182,-1.0555443,-0.566307,-0.19782758,-2.485043
1.2758361,1.0187562,-3.4454536,1.2094852,0.6700449,-1.968797,-1.1590003,1.2532916,-1.0304656,-2.8139968,-0.98934007,-0.8350755,0.018859446,-2.4018283
1.4827149,1.3690083,-3.3102498,1.572113,0.7141475,-1.8557229,-1.2964768,1.1535054,-0.8427782,-2.9222574,-1.390706,-0.4756257,0.036713835,-2.592765
1.6467108,1.4162425,-3.8722563,1.3739619,0.24769112,-2.2032385,-1.2962409,1.5969249,-0.7346548,-2.660208,-0.77281815,-1.4223905,-0.36255312,-2.8566236
1.3966532,1.1501646,-3.6516588,1.5475492,0.7237631,-1.8978481,-1.3245183,1.5576906,-0.91314626,-3.1174498,-1.2664877,-0.6775214,-0.3751475,-2.704136
1.8726522,1.2562047,-3.708609,1.6546003,0.506879,-2.272684,-1.4184563,1.4047211,-0.82102907,-3.1586907,-1.3855642,-0.52601385,-0.7961265,-2.5766861
1.3934863,1.0173578,-3.1365778,1.206787,0.70792496,-2.0992522,-1.3678298,0.86399496,-1.3248464,-2.92807,-1.0481855,-0.9895432,-0.57147324,-2.4439783
1.4429966,1.0057561,-3.2911913,1.1680373,0.7346299,-1.4901981,-1.3270693,1.2589484,-1.2256101,-2.6484911,-0.8702526,-0.6310568,-0.18761551,-2.319124
1.4652706,1.1464791,-3.567693,1.6685714,0.63133955,-1.8806353,-1.3480332,1.1425436,-1.0271654,-2.9653008,-1.212192,-0.7466705,-0.58972496,-2.526969
1.221322,1.3421726,-3.8168185,1.2088001,0.6729312,-1.8890667,-1.3176532,1.5875854,-1.0375514,-3.0661428,-1.2609862,-0.5427089,-0.44792843,-2.519796
1.3266655,1.4378942,-3.831919,1.517918,0.34481865,-1.8439074,-1.6259159,1.4226881,-1.1266217,-3.0256019,-0.96075416,-0.5800182,-0.046086498,-2.6912322
1.591803,1.1472479,-3.676034,1.5469768,0.8290211,-1.804888,-1.387855,0.8826256,-1.1284949,-2.917929,-1.1839339,-0.6881206,-0.20793927,-2.6512084
1.443809,1.1401058,-3.9136062,1.430437,0.665454,-2.0881383,-1.3276849,1.4304745,-0.7790099,-3.1283793,-1.5037817,-0.7230057,-0.535235,-2.6395087
1.437335,1.2282957,-3.4767232,1.4744512,0.57730675,-1.8263652,-1.1219136,1.3379046,-1.0157089,-3.0127609,-1.2980375,-0.7344891,-0.44071603,-2.5356774
1.2656312,1.2194682,-3.4231858,1.5179569,0.46312773,-1.9376016,-1.020909,1.24663,-1.1026545,-2.9206767,-1.1845766,-0.59803015,-0.33794641,-2.4765658
1.6850711,1.4234878,-3.257697,1.4992015,0.5283681,-1.8929465,-1.2004533,1.1431481,-1.0884348,-3.079502,-1.2086638,-0.5846895,-0.33950317,-2.5284982
1.1738662,1.1191164,-3.49745,1.2919114,0.92517996,-2.0117583,-1.4685549,1.3144042,-1.3970538,-2.7706373,-1.1603035,-0.9023897,-0.37750974,-2.8520849
1.4619291,1.5621293,-3.239568,1.1907116,0.8105053,-1.6974843,-1.3756334,1.0916154,-0.8633765,-2.5136225,-1.1141692,-0.54654145,0.32928625,-2.0422838
1.4045364,1.1555531,-3.4211237,1.4862692,0.5080623,-1.6583903,-1.1736453,1.3173287,-1.1660684,-2.9917552,-0.9744938,-0.59591085,-0.18753117,-2.4278233
1.3524406,1.26678,-3.5197284,1.4265201,0.68770105,-1.8152108,-1.2684575,1.2942016,-1.1645368,-3.2150724,-1.0919317,-0.5965557,-0.25661272,-2.3562179
1.3593832,0.86643845,-3.8903067,1.4904901,0.6844523,-2.1725535,-1.4364609,0.9661246,-1.3190541,-2.875482,-1.3635919,-0.6767095,-0.9077833,-2.606472
1.5698414,1.3950471,-3.4279156,1.501526,0.5797592,-1.7197068,-1.199556,1.465094,-0.91186434,-3.0434468,-1.1748891,-0.7695368,-0.27489564,-2.6065314
1.5812885,1.2364266,-3.4421422,1.461509,0.79471153,-1.6528611,-1.2334582,1.3693677,-1.0304791,-3.1495612,-1.2091334,-0.6245324,-0.30136892,-2.661864
2.0153425,1.4502889,-3.4444518,0.9132712,0.3512836,-2.0885446,-1.617532,1.5794606,-1.3096468,-3.2191806,-1.4449619,-1.4592644,-0.377903,-2.3409252
1.3241308,1.2096218,-3.8218288,1.4596063,0.5865708,-2.3006954,-1.0784672,1.0351154,-1.235357,-3.303798,-1.2268925,-1.1545514,-0.57955587,-2.6201973
1.5475653,1.3949897,-3.5335858,1.3606068,0.87357384,-1.8124084,-1.3992068,1.310224,-0.9579151,-2.9932904,-1.3348765,-0.6444008,-0.32816958,-2.6883392
1.5230272,1.1909609,-3.427576,1.3971678,0.7314543,-1.8074074,-1.2823888,1.4721042,-0.5922964,-3.0703552,-1.2870051,-0.58385307,-0.34553227,-2.5691545
1.6136286,1.1105208,-3.6649396,1.3939776,0.633933,-1.8921659,-1.2611452,1.3281424,-0.90375245,-2.8138309,-1.3171345,-0.72949266,-0.23228765,-2.5568712
1.5720975,1.3798031,-3.7919612,1.5451609,0.6640968,-1.803973,-1.2798781,1.5422695,-0.88876235,-2.9597063,-1.3129318,-0.54031986,-0.09625992,-2.574391
1.5068138,1.0344974,-3.8263295,2.159784,0.55149394,-2.0015416,-1.1099055,1.1934866,-0.9485986,-3.4389386,-1.2711755,-0.6912552,-0.43960142,-2.5655324
1.4539466,0.75453687,-3.3361244,1.349457,0.41821837,-2.0456147,-1.0457604,1.1965294,-1.3886371,-3.4563284,-0.82049376,-0.6843221,-0.41024518,-2.7054467
1.4331486,1.1947442,-3.4620159,1.2272991,0.7233257,-1.9846313,-1.399421,1.1394578,-1.0693396,-2.696047,-1.0903114,-0.65472054,-0.15993339,-2.47745
1.1452187,1.5007796,-3.545364,1.6239029,0.6314069,-1.6616058,-1.0240251,1.367851,-1.0126874,-3.0779355,-1.4770137,-0.84989417,-0.4838975,-2.4440687
1.4650393,1.0692799,-3.540183,1.332634,0.64240444,-1.9444523,-1.2310551,1.1782929,-1.1221294,-2.8835728,-1.1563929,-0.5447859,-0.38703114,-2.520391
1.1024022,1.3085109,-3.2423635,1.3895271,0.7809207,-1.9903786,-1.3219372,1.1509609,-1.334683,-3.0117352,-1.1884977,-0.50965834,-0.31863084,-2.501389
1.48537,1.1985866,-3.3442187,1.433694,0.622687,-1.8837242,-1.0760617,1.1550446,-1.110128,-2.8800802,-1.2490059,-0.39705428,0.033756472,-2.5378435
